typeID,groupID,typeName,volume,capacity,portionSize,,,,,
24859,705,Chief Republic Klaki,109000.00,120.00,1,,,,,
24860,705,Chief Republic Orsin,109000.00,120.00,1,,,,,
24861,705,Chief Republic Pafi,109000.00,120.00,1,,,,,
24862,705,Chief Republic Tenar,109000.00,120.00,1,,,,,
24863,705,Chief Republic Rodul,109000.00,120.00,1,,,,,
24864,705,Chief Republic Manadis,109000.00,120.00,1,,,,,
24865,705,Chief Republic Orka,109000.00,120.00,1,,,,,
24866,705,Chief Republic Jarpur,109000.00,120.00,1,,,,,
24867,706,Republic Pytara,19000000.00,120.00,1,,,,,
24868,706,Republic Jarl,19000000.00,120.00,1,,,,,
24869,706,Republic Jotun,19000000.00,120.00,1,,,,,
24870,706,Republic Sigur,19000000.00,120.00,1,,,,,
24875,706,Republic Ymir,19000000.00,120.00,1,,,,,
24876,706,Republic Tribal Pytara,19000000.00,120.00,1,,,,,
24883,706,Republic Tribal Sigur,19000000.00,120.00,1,,,,,
24884,706,Republic Tribal Ymir,19000000.00,120.00,1,,,,,
24886,706,Republic Tribal Jarl,19000000.00,120.00,1,,,,,
24888,706,Republic Tribal Jotun,19000000.00,120.00,1,,,,,
24891,665,Imperial Disciple,28100.00,120.00,1,,,,,
24892,665,Imperial Dopa,28100.00,120.00,1,,,,,
24893,665,Imperial Haran,24398.00,235.00,1,,,,,
24894,665,Imperial Iezaz,24398.00,235.00,1,,,,,
24895,665,Imperial Matendi,28100.00,235.00,1,,,,,
24896,665,Imperial Nabih,28100.00,135.00,1,,,,,
24897,665,Imperial Felix_old,28100.00,235.00,1,,,,,
24898,665,Imperial Sixtus,28100.00,135.00,1,,,,,
24899,665,Imperial Bahir,28100.00,165.00,1,,,,,
24900,665,Imperial Templar Forian,28100.00,315.00,1,,,,,
24901,665,Imperial Forian,28100.00,165.00,1,,,,,
24902,665,Imperial Sprite,28100.00,315.00,1,,,,,
24903,665,Imperial Forian_old,28700.00,235.00,1,,,,,
24904,665,Imperial Paladin,28600.00,235.00,1,,,,,
24905,665,Imperial Felix,28700.00,135.00,1,,,,,
24906,665,Imperial Templar Napat,28700.00,235.00,1,,,,,
24907,665,Imperial Templar Paladin,28600.00,235.00,1,,,,,
24908,665,Imperial Templar Forian_old,28600.00,235.00,1,,,,,
24909,665,Imperial Templar Valok,28700.00,135.00,1,,,,,
24910,665,Imperial Templar Paladin_old,28600.00,235.00,1,,,,,
24911,669,Imperial Deacon,28600.00,235.00,1,,,,,
24912,669,Imperial Exarp,28600.00,235.00,1,,,,,
24913,669,Imperial Caius,28600.00,235.00,1,,,,,
24915,669,Imperial Crusader,28600.00,235.00,1,,,,,
24917,669,Imperial Templar Caius,28600.00,235.00,1,,,,,
24919,669,Imperial Templar Crusader,28600.00,235.00,1,,,,,
24923,665,Divine Imperial Nabih,28700.00,235.00,1,,,,,
24924,665,Divine Imperial Felix,28600.00,235.00,1,,,,,
24925,665,Divine Imperial Imran,28700.00,135.00,1,,,,,
24926,665,Divine Imperial Sixtus,28600.00,235.00,1,,,,,
24927,665,Divine Imperial Bahir,28600.00,235.00,1,,,,,
24928,665,Divine Imperial Napat,28600.00,235.00,1,,,,,
24929,665,Divine Imperial Sprite,28600.00,235.00,1,,,,,
24930,665,Divine Imperial Forian,28600.00,235.00,1,,,,,
24931,665,Divine Imperial Valok,28600.00,235.00,1,,,,,
24932,665,Divine Imperial Paladin,28600.00,235.00,1,,,,,
24933,668,Imperial Muzakir,115000.00,465.00,1,,,,,
24935,668,Imperial Mathura,120000.00,450.00,1,,,,,
24938,668,Imperial Donus,118000.00,235.00,1,,,,,
24940,668,Imperial Tamir,118000.00,235.00,1,,,,,
24941,668,Imperial Agatho,118000.00,235.00,1,,,,,
24942,668,Imperial Templar Muzakir,118000.00,235.00,1,,,,,
24944,668,Imperial Templar Mathura,118000.00,235.00,1,,,,,
24947,668,Imperial Templar Donus,118000.00,235.00,1,,,,,
24949,668,Imperial Templar Tamir,118000.00,235.00,1,,,,,
24952,668,Imperial Templar Agatho,118000.00,235.00,1,,,,,
24956,666,Imperial Equalizer,118000.00,235.00,1,,,,,
24957,666,Imperial Avenger,118000.00,235.00,1,,,,,
24958,666,Imperial Justicar,118000.00,235.00,1,,,,,
24959,666,Imperial Champion,118000.00,235.00,1,,,,,
24960,666,Imperial Templar Justicar,118000.00,235.00,1,,,,,
24962,666,Imperial Templar Champion,118000.00,235.00,1,,,,,
24968,668,Divine Imperial Wrath,118000.00,235.00,1,,,,,
24969,668,Divine Imperial Tamir,118000.00,235.00,1,,,,,
24970,668,Divine Imperial Ambrose,118000.00,235.00,1,,,,,
24971,668,Divine Imperial Basil,118000.00,235.00,1,,,,,
24972,668,Divine Imperial Equalizer,118000.00,235.00,1,,,,,
24973,668,Divine Imperial Avenger,118000.00,235.00,1,,,,,
24974,668,Divine Imperial Justicar,118000.00,235.00,1,,,,,
24975,668,Divine Imperial Champion,118000.00,235.00,1,,,,,
24976,667,Imperial Origen,1100000.00,235.00,1,,,,,
24977,667,Imperial Bataivah,1150000.00,235.00,1,,,,,
24978,667,Imperial Tanakh,1100000.00,235.00,1,,,,,
24979,667,Imperial Ultara,1150000.00,235.00,1,,,,,
24982,667,Imperial Dominator,1150000.00,235.00,1,,,,,
24983,667,Imperial Martyr,1150000.00,235.00,1,,,,,
24985,667,Imperial Templar Torah,1150000.00,235.00,1,,,,,
24988,667,Imperial Templar Ultara,1150000.00,235.00,1,,,,,
24991,667,Imperial Templar Dominator,1150000.00,235.00,1,,,,,
24992,667,Imperial Templar Martyr,1150000.00,235.00,1,,,,,
24997,671,State Bo-Hi,15001.00,45.00,1,,,,,
24999,671,State Showato,16120.00,80.00,1,,,,,
25001,671,State Nagasa,20250.00,235.00,1,,,,,
25004,671,State Shinai,20250.00,65.00,1,,,,,
25007,671,State Shuriken,20400.00,100.00,1,,,,,
25008,671,State Daito,20400.00,235.00,1,,,,,
25011,671,State Wakizashi,19700.00,125.00,1,,,,,
25012,671,State Katana,16500.00,130.00,1,,,,,
25013,671,State Shukuro Shinai,19700.00,235.00,1,,,,,
25015,671,State Shukuro Shuriken,16500.00,235.00,1,,,,,
25020,676,State Kai Gunto,16500.00,235.00,1,,,,,
25021,676,State Yumi,16500.00,235.00,1,,,,,
25022,676,State Kissaki,16500.00,235.00,1,,,,,
25024,676,State Tsuba,16500.00,235.00,1,,,,,
25026,676,State Shukuro Choji,16500.00,235.00,1,,,,,
25028,676,State Shukuro Kamikazi,16500.00,235.00,1,,,,,
25033,671,Taibu State Shirasaya,19700.00,125.00,1,,,,,
25034,671,Taibu State Suriage,16500.00,130.00,1,,,,,
25035,671,Taibu State Nagasa,19700.00,235.00,1,,,,,
25036,671,Taibu State Shinai,16500.00,235.00,1,,,,,
25037,671,Taibu State Shuriken,16500.00,235.00,1,,,,,
25038,671,Taibu State Tachi,16500.00,235.00,1,,,,,
25039,671,Taibu State Yari,16500.00,235.00,1,,,,,
25040,671,Taibu State Daito,16500.00,235.00,1,,,,,
25041,671,Taibu State Wakizashi,16500.00,235.00,1,,,,,
25042,671,Taibu State Katana,16500.00,235.00,1,,,,,
25043,673,State Bushi,107000.00,850.00,1,,,,,
25045,673,State Dogo,96000.00,450.00,1,,,,,
25046,673,State Fudai,92000.00,235.00,1,,,,,
25048,673,State Ashigaru,101000.00,235.00,1,,,,,
25050,673,State Chugen,101000.00,235.00,1,,,,,
25052,673,State Buke,101000.00,235.00,1,,,,,
25054,673,State Shukuro Ashigaru,101000.00,235.00,1,,,,,
25056,673,State Shukuro Chugen,101000.00,235.00,1,,,,,
25057,673,State Shukuro Buke,101000.00,235.00,1,,,,,
25058,673,State Shukuro Ashura,101000.00,235.00,1,,,,,
25063,672,State Kerai,101000.00,235.00,1,,,,,
25064,672,State Ronin,101000.00,235.00,1,,,,,
25065,672,State Oni,101000.00,235.00,1,,,,,
25066,672,State Kanpaku,101000.00,235.00,1,,,,,
25067,672,State Shukuro Bajo,101000.00,235.00,1,,,,,
25069,672,State Shukuro Samurai,101000.00,235.00,1,,,,,
25075,673,Taibu State Tendai,101000.00,235.00,1,,,,,
25076,673,Taibu State Sohei,101000.00,235.00,1,,,,,
25077,673,Taibu State Shugo,101000.00,235.00,1,,,,,
25078,673,Taibu State Daimyo,101000.00,235.00,1,,,,,
25079,673,Taibu State Oni,101000.00,235.00,1,,,,,
25080,673,Taibu State Kanpaku,101000.00,235.00,1,,,,,
25081,673,Taibu State Bajo,101000.00,235.00,1,,,,,
25082,673,Taibu State Samurai,101000.00,235.00,1,,,,,
25083,674,State Tenkyu,1040000.00,235.00,1,,,,,
25084,674,State Utaisho,1080000.00,235.00,1,,,,,
25085,674,State Yojimbo,1040000.00,235.00,1,,,,,
25086,674,State Zen,22000000.00,235.00,1,,,,,
25089,674,State Oshiro,22000000.00,235.00,1,,,,,
25090,674,State Shukuro Tenno,22000000.00,235.00,1,,,,,
25092,674,State Shukuro Taisho,22000000.00,235.00,1,,,,,
25094,674,State Shukuro Daijo,22000000.00,235.00,1,,,,,
25097,674,State Shukuro Bishamon,22000000.00,235.00,1,,,,,
25098,674,State Shukuro Shogun,22000000.00,235.00,1,,,,,
25103,677,Federation Clavis,24500.00,60.00,1,,,,,
25105,677,Federation Hastile,22500.00,125.00,1,,,,,
25106,677,Federation Kontos,25000.00,60.00,1,,,,,
25107,677,Federation Hoplon,22500.00,235.00,1,,,,,
25110,677,Federation Manica,29500.00,175.00,1,,,,,
25112,677,Federation Libertus,29500.00,235.00,1,,,,,
25116,677,Federation Insidiator,23000.00,60.00,1,,,,,
25117,677,Federation Praktor Balra,23000.00,235.00,1,,,,,
25118,677,Federation Praktor Belos,26500.00,140.00,1,,,,,
25120,677,Federation Praktor Harpago,26500.00,235.00,1,,,,,
25124,677,Federation Kopis,22500.00,125.00,1,,,,,
25125,679,Federation Machaira,26500.00,235.00,1,,,,,
25126,679,Federation Matara,26500.00,235.00,1,,,,,
25127,679,Federation Arcus,26500.00,235.00,1,,,,,
25129,679,Federation Pelekus,26500.00,235.00,1,,,,,
25131,679,Federation Praktor Phalarica,26500.00,235.00,1,,,,,
25133,679,Federation Praktor Machina,26500.00,235.00,1,,,,,
25137,677,Elite Federation Lixa,23000.00,60.00,1,,,,,
25138,677,Elite Federation Lochos,23000.00,235.00,1,,,,,
25139,677,Elite Federation Manica,26500.00,140.00,1,,,,,
25140,677,Elite Federation Libertus,26500.00,235.00,1,,,,,
25141,677,Elite Federation Insidiator,26500.00,235.00,1,,,,,
25142,677,Elite Federation Matara,26500.00,235.00,1,,,,,
25143,677,Elite Federation Arcus,26500.00,235.00,1,,,,,
25144,677,Elite Federation Pelekus,26500.00,235.00,1,,,,,
25145,677,Elite Federation Phalarica,26500.00,235.00,1,,,,,
25146,677,Elite Federation Machina,26500.00,235.00,1,,,,,
25147,678,Federation Loras,113000.00,235.00,1,,,,,
25149,678,Federation Hastarius,116000.00,900.00,1,,,,,
25150,678,Federation Hastatus,115000.00,235.00,1,,,,,
25152,678,Federation Misthios,112000.00,480.00,1,,,,,
25154,678,Federation Nauclarius,112000.00,480.00,1,,,,,
25156,678,Federation Praktor Hippeus,112000.00,480.00,1,,,,,
25158,678,Federation Praktor Ouragos,112000.00,480.00,1,,,,,
25160,678,Federation Praktor Optioon,112000.00,480.00,1,,,,,
25161,678,Federation Praktor Legionarius,112000.00,480.00,1,,,,,
25162,678,Federation Praktor Centurion,112000.00,480.00,1,,,,,
25167,681,Federation Pezos,112000.00,480.00,1,,,,,
25168,681,Federation Praeco,112000.00,480.00,1,,,,,
25169,681,Federation Calo,112000.00,480.00,1,,,,,
25170,681,Federation Praktor Bearcus,112000.00,480.00,1,,,,,
25171,681,Federation Praktor Arx,112000.00,480.00,1,,,,,
25173,681,Federation Praktor Auxilia,112000.00,480.00,1,,,,,
25179,678,Elite Federation Calo,112000.00,480.00,1,,,,,
25180,678,Elite Federation Bearcus,112000.00,480.00,1,,,,,
25181,678,Elite Federation Arx,112000.00,480.00,1,,,,,
25182,678,Elite Federation Auxilia,112000.00,480.00,1,,,,,
25183,678,Elite Federation Liburna,112000.00,480.00,1,,,,,
25184,678,Elite Federation Navis,112000.00,480.00,1,,,,,
25185,678,Elite Federation Quadrieris,112000.00,480.00,1,,,,,
25186,678,Elite Federation Mentes,112000.00,480.00,1,,,,,
25187,680,Federation Triarius,1010000.00,480.00,1,,,,,
25188,680,Federation Xenan,1140000.00,480.00,1,,,,,
25189,680,Federation Helepolis,1010000.00,480.00,1,,,,,
25190,680,Federation Covinus,1140000.00,480.00,1,,,,,
25193,680,Federation Navis Longa,1140000.00,480.00,1,,,,,
25194,680,Federation Praktor Navis Praetoria,1140000.00,480.00,1,,,,,
25196,680,Federation Praktor Hexeris,1140000.00,480.00,1,,,,,
25198,680,Federation Praktor Praeses,1140000.00,480.00,1,,,,,
25201,680,Federation Praktor Phanix,1140000.00,480.00,1,,,,,
25202,680,Federation Praktor Magister,1140000.00,480.00,1,,,,,
25215,185,Apocalypse 125ms 2500m,1150000.00,235.00,1,,,,,
25230,409,Republic Fleet High Captain Insignia II,0.10,0.00,1,,,,,
25231,226,Stargate - Minmatar,100000000.00,10000.00,1,,,,,
25232,226,Stargate - Gallente,100000000.00,10000.00,1,,,,,
25233,274,Corporation Contracting,0.01,0.00,1,,,,,
25235,274,Contracting,0.01,0.00,1,,,,,
25236,305,Gas Cloud 1,100.00,0.00,200,,,,,
25237,712,Pure Standard Blue Pill Booster,1.00,0.00,1,,,,,
25239,370,Blood Gold Tag,0.10,0.00,1,,,,,
25240,662,Improved Blue Pill Booster Reaction,1.00,0.00,1,,,,,
25241,712,Pure Improved Blue Pill Booster,1.00,0.00,1,,,,,
25242,712,Pure Standard Crash Booster,1.00,0.00,1,,,,,
25243,661,Standard Crash Booster Reaction,1.00,0.00,1,,,,,
25244,305,Gas Cloud 2,100.00,0.00,1,,,,,
25245,305,Gas Cloud 3,100.00,0.00,1,,,,,
25246,305,Gas Cloud 4,100.00,0.00,1,,,,,
25247,305,Gas Cloud 5,100.00,0.00,1,,,,,
25248,305,Gas Cloud 6,100.00,0.00,1,,,,,
25249,305,Gas Cloud 7,100.00,0.00,1,,,,,
25250,305,Gas Cloud 8,100.00,0.00,1,,,,,
25251,661,Standard Frentix Booster Reaction,1.00,0.00,1,,,,,
25252,712,Pure Standard Frentix Booster,1.00,0.00,1,,,,,
25255,306,Damaged Heron_2,16120.00,145.00,1,,,,,
25266,737,Gas Cloud Harvester I,5.00,0.00,1,,,,,
25267,134,Gas Cloud Harvester I Blueprint,0.01,0.00,1,,,,,
25268,711,Amber Cytoserocin,10.00,0.00,1,,,,,
25270,404,Biochemical Silo,4000.00,20000.00,1,,,,,
25271,404,Catalyst Silo,4000.00,20000.00,1,,,,,
25273,711,Golden Cytoserocin,10.00,0.00,1,,,,,
25274,711,Viridian Cytoserocin,10.00,0.00,1,,,,,
25275,711,Celadon Cytoserocin,10.00,0.00,1,,,,,
25276,711,Malachite Cytoserocin,10.00,0.00,1,,,,,
25277,711,Lime Cytoserocin,10.00,0.00,1,,,,,
25278,711,Vermillion Cytoserocin,10.00,0.00,1,,,,,
25279,711,Azure Cytoserocin,10.00,0.00,1,,,,,
25280,404,Hazardous Chemical Silo,4000.00,20000.00,1,,,,,
25281,474,The Red Card,0.10,0.00,1,,,,,
25282,662,Strong Blue Pill Booster Reaction,1.00,0.00,1,,,,,
25283,712,Pure Strong Blue Pill Booster,1.00,0.00,1,,,,,
25284,661,Standard Drop Booster Reaction,1.00,0.00,1,,,,,
25285,661,Standard Exile Booster Reaction,1.00,0.00,1,,,,,
25286,661,Standard Mindflood Booster Reaction,1.00,0.00,1,,,,,
25287,661,Standard X-Instinct Booster Reaction,1.00,0.00,1,,,,,
25288,661,Standard Sooth Sayer Booster Reaction,1.00,0.00,1,,,,,
25289,662,Improved Crash Booster Reaction,1.00,0.00,1,,,,,
25290,662,Improved Drop Booster Reaction,1.00,0.00,1,,,,,
25291,662,Improved Exile Booster Reaction,1.00,0.00,1,,,,,
25292,662,Improved Mindflood Booster Reaction,1.00,0.00,1,,,,,
25293,662,Improved Frentix Booster Reaction,1.00,0.00,1,,,,,
25294,662,Improved X-Instinct Booster Reaction,1.00,0.00,1,,,,,
25295,662,Improved Sooth Sayer Booster Reaction,1.00,0.00,1,,,,,
25296,662,Strong Crash Booster Reaction,1.00,0.00,1,,,,,
25297,662,Strong Drop Booster Reaction,1.00,0.00,1,,,,,
25298,662,Strong Exile Booster Reaction,1.00,0.00,1,,,,,
25299,662,Strong Mindflood Booster Reaction,1.00,0.00,1,,,,,
25300,662,Strong Frentix Booster Reaction,1.00,0.00,1,,,,,
25301,662,Strong X-Instinct Booster Reaction,1.00,0.00,1,,,,,
25302,662,Strong Sooth Sayer Booster Reaction,1.00,0.00,1,,,,,
25303,718,Standard Blue Pill Booster Blueprint,0.01,0.00,1,,,,,
25304,474,Pith Guristas Spa-Card,0.10,0.00,1,,,,,
25305,397,Drug Lab,1250.00,100000.00,1,,,,,
25306,820,Pithatis Speaker,101000.00,235.00,1,,,,,
25307,718,Improved Blue Pill Booster Blueprint,0.01,0.00,1,,,,,
25308,718,Strong Blue Pill Booster Blueprint,0.01,0.00,1,,,,,
25309,718,Standard Crash Booster Blueprint,0.01,0.00,1,,,,,
25310,718,Improved Crash Booster Blueprint,0.01,0.00,1,,,,,
25311,718,Strong Crash Booster Blueprint,0.01,0.00,1,,,,,
25314,718,Standard Sooth Sayer Booster Blueprint,0.01,0.00,1,,,,,
25322,718,Strong Frentix Booster Blueprint,0.01,0.00,1,,,,,
25323,718,Standard Mindflood Booster Blueprint,0.01,0.00,1,,,,,
25327,718,Standard Drop Booster Blueprint,0.01,0.00,1,,,,,
25328,718,Improved Drop Booster Blueprint,0.01,0.00,1,,,,,
25329,718,Strong Drop Booster Blueprint,0.01,0.00,1,,,,,
25330,712,Pure Standard Drop Booster,1.00,0.00,1,,,,,
25331,712,Pure Standard Exile Booster,1.00,0.00,1,,,,,
25332,712,Pure Standard Mindflood Booster,1.00,0.00,1,,,,,
25333,712,Pure Standard X-Instinct Booster,1.00,0.00,1,,,,,
25334,712,Pure Standard Sooth Sayer Booster,1.00,0.00,1,,,,,
25335,712,Pure Improved Crash Booster,1.00,0.00,1,,,,,
25336,712,Pure Improved Drop Booster,1.00,0.00,1,,,,,
25337,712,Pure Improved Exile Booster,1.00,0.00,1,,,,,
25338,712,Pure Improved Mindflood Booster,1.00,0.00,1,,,,,
25339,712,Pure Improved Frentix Booster,1.00,0.00,1,,,,,
25340,712,Pure Improved X-Instinct Booster,1.00,0.00,1,,,,,
25341,712,Pure Improved Sooth Sayer Booster,1.00,0.00,1,,,,,
25342,712,Pure Strong Crash Booster,1.00,0.00,1,,,,,
25343,712,Pure Strong Drop Booster,1.00,0.00,1,,,,,
25344,712,Pure Strong Exile Booster,1.00,0.00,1,,,,,
25345,712,Pure Strong Mindflood Booster,1.00,0.00,1,,,,,
25346,712,Pure Strong Frentix Booster,1.00,0.00,1,,,,,
25347,712,Pure Strong X-Instinct Booster,1.00,0.00,1,,,,,
25348,712,Pure Strong Sooth Sayer Booster,1.00,0.00,1,,,,,
25349,303,Strong Exile Booster,1.00,0.00,1,,,,,
25351,715,Isana Dagins Machariel,100000000.00,10000.00,1,,,,,
25352,283,Black Jacks Underling,1.00,0.00,1,,,,,
25353,474,Serpentis Shipyard Cipher,0.10,0.00,1,,,,,
25354,310,Celestial Agent Site Beacon,1.00,0.00,1,,,,,
25355,319,Station Caldari 1,0.00,0.00,1,,,,,
25356,319,Station Caldari 2,0.00,0.00,1,,,,,
25357,319,Station Caldari 3,0.00,0.00,1,,,,,
25358,319,Station Caldari 5,0.00,0.00,1,,,,,
25359,319,Station Caldari Research Outpost,0.00,0.00,1,,,,,
25360,494,Caldari Research Outpost,0.00,0.00,1,,,,,
25363,319,Static Caracal Navy Issue,101000.00,250.00,1,,,,,
25364,526,Black Jacks DNA,0.10,0.00,1,,,,,
25365,715,Oronata Vions Caracal,101000.00,250.00,1,,,,,
25366,409,Oronata Vions Insignia,0.10,0.00,1,,,,,
25367,526,Kois Entry Passcard,0.10,0.00,1,,,,,
25368,715,Rattlesnake_Airkio Yanjulen,100000000.00,10000.00,1,,,,,
25369,526,Airkio Yanjulens Corpse,1.00,0.00,1,,,,,
25371,715,Tomi_Hakiro Caracal,100000000.00,10000.00,1,,,,,
25372,409,Tomi Hakiros Insignia,0.10,0.00,1,,,,,
25373,283,Militants,2.00,0.00,1,,,,,
25374,821,Mutated Drone Parasite,1010000.00,950.00,1,,,,,
25375,226,Fortified Guristas Control Tower,0.00,0.00,1,,,,,
25377,494,Akkeshus Storage Facility,1150.00,8850.00,1,,,,,
25378,474,Drone Modified Passcard,0.10,0.00,1,,,,,
25379,802,Anti-Stabilizer Drone,1010000.00,950.00,1,,,,,
25382,314,Guristas War Plans,0.10,0.00,1,,,,,
25383,526,Otsalen Manos Corpse,1.00,0.00,1,,,,,
25384,494,Shielded Prison Facility,1.00,0.00,1,,,,,
25385,383,H-2874 Defense Sentinel,1000.00,1000.00,1,,,,,
25386,474,Prison Area Pass,0.10,0.00,1,,,,,
25387,526,Guristas Armory Codes,1.00,0.00,1,,,,,
25388,494,Guristas_Small Armory,100000000.00,10000.00,1,,,,,
25389,674,Tantima Arekis Raven,22000000.00,235.00,1,,,,,
25390,283,Tantima Areki,5.00,0.00,1,,,,,
25391,526,Hakiros Scanner Data,0.10,0.00,1,,,,,
25392,715,Knaaninn Aranuris Rattlesnake,100000000.00,10000.00,1,,,,,
25393,526,Imperial Navy Gate Permit Container,10.00,0.00,1,,,,,
25394,526,Gue Moueys Message,0.10,0.00,1,,,,,
25396,715,Gue Mouey Vindicator,0.00,0.00,1,,,,,
25397,306,Tikuis Stash,27500.00,2700.00,1,,,,,
25398,526,Tikuis Message,0.10,0.00,1,,,,,
25400,816,Tikui Makan,1080000.00,665.00,1,,,,,
25401,526,Expeditionary Data,0.10,0.00,1,,,,,
25402,494,Expeditionary Storage Facility,100000000.00,10000.00,1,,,,,
25403,517,Fetosa Kanims Crane,0.00,0.00,1,,,,,
25404,517,Vena Saapialens Crane,0.00,0.00,1,,,,,
25405,517,Ocho Shusiians Crane,0.00,0.00,1,,,,,
25406,517,Ozomi Obanens Crane,0.00,0.00,1,,,,,
25407,821,Akkeshu Karuan,22000000.00,235.00,1,,,,,
25408,526,Akkeshu Karuans DNA,0.10,0.00,1,,,,,
25409,715,Rakkas Rattlesnake,100000000.00,10000.00,1,,,,,
25411,422,Gaseous Fluorine Isotopes,0.10,0.00,1,,,,,
25412,422,Gaseous Chlorine Isotopes,0.10,0.00,1,,,,,
25413,422,Gaseous Bromine Isotopes,0.10,0.00,1,,,,,
25414,422,Gaseous Iodine Isotopes,0.10,0.00,1,,,,,
25415,517,Kara Moratos Bustard,0.00,0.00,1,,,,,
25416,517,Tehjus Otsinis Bustard,0.00,0.00,1,,,,,
25417,517,Heiraitah Siakkanos Bustard,0.00,0.00,1,,,,,
25418,517,Rahli Saronus Impel,0.00,0.00,1,,,,,
25419,517,Enna Ahrunehs Impel,0.00,0.00,1,,,,,
25420,517,Desra Nekris Impel,0.00,0.00,1,,,,,
25421,517,Galhar Laharas Impel,0.00,0.00,1,,,,,
25422,517,Marera Arghuns Prorator,0.00,0.00,1,,,,,
25423,517,Rasa Jaswelus Prorator,0.00,0.00,1,,,,,
25424,517,Yoti Haraishas Prorator,0.00,0.00,1,,,,,
25425,517,Nemphad Azbiass Prorator,0.00,0.00,1,,,,,
25430,517,Goligere Debaneliss Viator,0.00,0.00,1,,,,,
25431,517,Gomosabin Zerdannes Viator,0.00,0.00,1,,,,,
25432,517,Juvoire Sches Viator,0.00,0.00,1,,,,,
25433,517,Oguet Aenes Viator,0.00,0.00,1,,,,,
25434,517,Ravacesel Roques Viator,0.00,0.00,1,,,,,
25435,517,Binnie Nigoliers Occator,0.00,0.00,1,,,,,
25436,517,Grisier Challiers Occator,0.00,0.00,1,,,,,
25437,517,Mabvrion Atletes Occator,0.00,0.00,1,,,,,
25438,517,Baftot Asluzofs Prorator,0.00,0.00,1,,,,,
25439,517,Horir Firvoons Prorator,0.00,0.00,1,,,,,
25440,517,Vianes Ounids Prorator,0.00,0.00,1,,,,,
25449,517,Bollen Odridurs Prowler,0.00,0.00,1,,,,,
25450,517,Golarad Hjoms Prowler,0.00,0.00,1,,,,,
25455,517,Urandi Krilins Machariel,0.00,0.00,1,,,,,
25456,517,Bleur Heins Machariel,0.00,0.00,1,,,,,
25457,517,Lunuin Eureks Machariel,0.00,0.00,1,,,,,
25458,517,Henara Verns Sleipnir,0.00,0.00,1,,,,,
25459,517,Kamal Sharadons Nightmare,0.00,0.00,1,,,,,
25460,517,Shusa Lemihonns Nightmare,0.00,0.00,1,,,,,
25461,517,Maboula Ahrenons Phantasm,0.00,0.00,1,,,,,
25462,517,Rerina Tarits Phantasm,0.00,0.00,1,,,,,
25463,517,Avora Alkass Phantasm,0.00,0.00,1,,,,,
25464,517,Riluko Hiks Prowler,0.00,0.00,1,,,,,
25465,517,Uiswin Aurturs Prowler,0.00,0.00,1,,,,,
25466,517,Zwod Adens Prowler,0.00,0.00,1,,,,,
25467,526,Caldari Corpse,1.00,0.00,1,,,,,
25468,306,Ship Carcass_2,100000000.00,8850.00,1,,,,,
25471,306,Erakkis Storage Bin,1200.00,1000.00,1,,,,,
25472,495,Drone Creation Compound,100000000.00,1000.00,1,,,,,
25503,718,Improved X-Instinct Booster Blueprint,0.01,0.00,1,,,,,
25504,718,Improved Exile Booster Blueprint,0.01,0.00,1,,,,,
25505,718,Improved Frentix Booster Blueprint,0.01,0.00,1,,,,,
25506,718,Improved Mindflood Booster Blueprint,0.01,0.00,1,,,,,
25507,718,Improved Sooth Sayer Booster Blueprint,0.01,0.00,1,,,,,
25508,718,Standard Exile Booster Blueprint,0.01,0.00,1,,,,,
25509,718,Standard Frentix Booster Blueprint,0.01,0.00,1,,,,,
25510,718,Standard X-Instinct Booster Blueprint,0.01,0.00,1,,,,,
25511,718,Strong Mindflood Booster Blueprint,0.01,0.00,1,,,,,
25512,718,Strong Sooth Sayer Booster Blueprint,0.01,0.00,1,,,,,
25513,718,Strong X-Instinct Booster Blueprint,0.01,0.00,1,,,,,
25514,526,Kakalas Voucher,1.00,0.00,1,,,,,
25515,526,Nuomos Voucher,1.00,0.00,1,,,,,
25516,526,Erakkis Voucher,1.00,0.00,1,,,,,
25517,526,Odumas Voucher,1.00,0.00,1,,,,,
25518,517,Kakala Ikkawas Obsidian,0.00,0.00,1,,,,,
25519,517,Erakki Kihuos Obsidian,0.00,0.00,1,,,,,
25520,517,Oduma Pakanes Rokh,0.00,0.00,1,,,,,
25522,526,Nuomos Scanner Data,0.10,0.00,1,,,,,
